symbol,driver,pnl,never_traded,above_bar_high,at_lock
ATOMUSDT,F_213_breakers,0.25555099020360744,False,True,False
ATOMUSDT,F_213_breakers,-1.1215562744894327,False,False,False
ATOMUSDT,F_213_breakers,0.3149469076558513,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000119,True,True,True
ATOMUSDT,F_213_breakers,0.09384399999999894,True,True,True
ATOMUSDT,F_213_breakers,0.09384399999999943,False,True,True
ATOMUSDT,F_213_breakers,0.19624506001525246,False,True,False
ATOMUSDT,F_213_breakers,0.09384400000000025,False,True,True
ATOMUSDT,F_213_breakers,0.09462735746178758,False,False,False
ATOMUSDT,F_213_breakers,0.23248529806837354,False,False,False
ATOMUSDT,F_213_breakers,0.4345992025492892,False,False,False
ATOMUSDT,F_213_breakers,0.20570689481406454,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000083,False,True,True
ATOMUSDT,F_213_breakers,0.2985435740503951,False,False,False
ATOMUSDT,F_213_breakers,0.28948610325582075,False,True,False
ATOMUSDT,F_213_breakers,0.09384400000000084,True,True,True
ATOMUSDT,F_213_breakers,0.09384400000000191,True,True,True
ATOMUSDT,F_213_breakers,0.09384400000000105,False,False,True
ATOMUSDT,F_213_breakers,0.20915003793653456,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000416,True,True,True
ATOMUSDT,F_213_breakers,0.09384400000000061,False,False,True
ATOMUSDT,F_213_breakers,0.5131108267292037,False,False,False
ATOMUSDT,F_213_breakers,0.09384399999999792,False,False,True
ATOMUSDT,F_213_breakers,0.1610619345281831,False,True,False
ATOMUSDT,F_213_breakers,0.1200073838835483,False,False,False
ATOMUSDT,F_213_breakers,0.1639276860821807,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000126,True,True,True
ATOMUSDT,F_213_breakers,0.09384399999999994,False,False,True
ATOMUSDT,F_213_breakers,0.8327996261388532,False,False,False
ATOMUSDT,F_213_breakers,0.5610649595840913,False,True,False
ATOMUSDT,F_213_breakers,0.2498673185728096,False,False,False
ATOMUSDT,F_213_breakers,0.4976735633218736,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000256,True,True,True
ATOMUSDT,F_213_breakers,0.12092444555898545,False,False,False
ATOMUSDT,F_213_breakers,0.0938440000000019,True,True,True
ATOMUSDT,F_213_breakers,-1.1130492765835014,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000151,True,True,True
ATOMUSDT,F_213_breakers,0.09718600741636202,False,False,False
ATOMUSDT,F_213_breakers,-1.2820706246714437,False,False,False
ATOMUSDT,F_213_breakers,0.19722245735829963,False,True,False
ATOMUSDT,F_213_breakers,0.16591678911257282,False,False,False
ATOMUSDT,F_213_breakers,0.13247590640789048,False,False,False
ATOMUSDT,F_213_breakers,0.1660751239190431,False,False,False
ATOMUSDT,F_213_breakers,0.30934527719598515,False,True,False
ATOMUSDT,F_213_breakers,0.7148506800386932,False,True,False
ATOMUSDT,F_213_breakers,-0.8564918344805599,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000251,True,True,True
ATOMUSDT,F_213_breakers,0.0938440000000023,True,True,True
ATOMUSDT,F_213_breakers,0.09384399999999776,True,True,True
ATOMUSDT,F_213_breakers,0.0938440000000028,True,True,True
ATOMUSDT,F_213_breakers,0.09384400000000123,True,True,True
ATOMUSDT,F_213_breakers,-1.131131279561927,False,False,False
ATOMUSDT,F_213_breakers,-0.9367209090343568,False,False,False
ATOMUSDT,F_213_breakers,0.11519710132571152,False,False,False
ATOMUSDT,F_213_breakers,0.1886844787592504,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000237,False,False,True
ATOMUSDT,F_213_breakers,0.09384400000000155,True,True,True
ATOMUSDT,F_213_breakers,0.3188236565956531,False,False,False
ATOMUSDT,F_213_breakers,0.10594955300489137,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000129,True,True,True
ATOMUSDT,F_213_breakers,0.10352363871658891,False,False,False
ATOMUSDT,F_213_breakers,0.09384399999999828,False,True,True
ATOMUSDT,F_213_breakers,0.09384400000000101,True,True,True
ATOMUSDT,F_213_breakers,0.09384399999999972,False,False,True
ATOMUSDT,F_213_breakers,0.09384399999999841,True,True,True
ATOMUSDT,F_213_breakers,0.0938440000000002,False,False,True
ATOMUSDT,F_213_breakers,0.09384399999999861,False,False,True
ATOMUSDT,F_213_breakers,0.09384400000000101,False,False,True
ATOMUSDT,F_213_breakers,0.09384400000000012,False,False,True
ATOMUSDT,F_213_breakers,0.10976269721029809,False,False,False
ATOMUSDT,F_213_breakers,0.093843999999999,True,True,True
ATOMUSDT,F_213_breakers,0.12237593259169713,False,False,False
ATOMUSDT,F_213_breakers,0.09384400000000008,True,True,True
ATOMUSDT,F_213_breakers,0.23749959407538687,False,False,False
ATOMUSDT,F_213_breakers,0.4367194141287214,False,False,False
ATOMUSDT,F_213_breakers,0.09384399999999794,True,True,True
ATOMUSDT,F_213_breakers,0.11773107591709513,False,True,False
ATOMUSDT,F_213_breakers,0.09384399999999905,False,True,True
ATOMUSDT,F_213_breakers,0.0938440000000009,True,True,True
