NOVA_AT_TRAIL,NOVA_AT_STOP,NOVA_AT_PB,NOVA_AT_TRIG,NOVA_AT_V3A,NOVA_AT_V3B,NOVA_AT_V3C,net,trades,win_pct
8.0,1.2,288,6,1,0,1,0.0,0,0.0
8.0,1.2,288,6,1,1,0,0.0,0,0.0
8.0,1.2,288,6,1,1,1,0.0,0,0.0
8.0,1.2,288,12,0,0,0,688.6586807596658,23,13.043478260869565
8.0,1.2,288,12,0,0,1,712.8360474018273,22,13.636363636363637
8.0,1.2,288,12,0,1,0,688.6586807596658,23,13.043478260869565
8.0,1.2,288,12,0,1,1,712.8360474018273,22,13.636363636363637
8.0,1.2,288,12,1,0,0,0.0,0,0.0
8.0,1.2,288,12,1,0,1,0.0,0,0.0
8.0,1.2,288,12,1,1,0,0.0,0,0.0
8.0,1.2,288,12,1,1,1,0.0,0,0.0
8.0,1.2,288,24,0,0,0,483.6003971070626,39,7.6923076923076925
8.0,1.2,288,24,0,0,1,510.1059759651284,37,8.108108108108109
8.0,1.2,288,24,0,1,0,483.6003971070626,39,7.6923076923076925
8.0,1.2,288,24,0,1,1,510.1059759651284,37,8.108108108108109
8.0,1.2,288,24,1,0,0,0.0,0,0.0
8.0,1.2,288,24,1,0,1,0.0,0,0.0
8.0,1.2,288,24,1,1,0,0.0,0,0.0
8.0,1.2,288,24,1,1,1,0.0,0,0.0
8.0,1.2,576,6,0,0,0,572.1734900110636,23,13.043478260869565
8.0,1.2,576,6,0,0,1,572.6463734272081,23,13.043478260869565
8.0,1.2,576,6,0,1,0,572.1734900110636,23,13.043478260869565
8.0,1.2,576,6,0,1,1,572.6463734272081,23,13.043478260869565
8.0,1.2,576,6,1,0,0,0.0,0,0.0
8.0,1.2,576,6,1,0,1,0.0,0,0.0
8.0,1.2,576,6,1,1,0,0.0,0,0.0
8.0,1.2,576,6,1,1,1,0.0,0,0.0
8.0,1.2,576,12,0,0,0,567.2301903557124,23,13.043478260869565
8.0,1.2,576,12,0,0,1,581.010271973663,22,13.636363636363637
8.0,1.2,576,12,0,1,0,567.2301903557124,23,13.043478260869565
8.0,1.2,576,12,0,1,1,581.010271973663,22,13.636363636363637
8.0,1.2,576,12,1,0,0,0.0,0,0.0
8.0,1.2,576,12,1,0,1,0.0,0,0.0
8.0,1.2,576,12,1,1,0,0.0,0,0.0
8.0,1.2,576,12,1,1,1,0.0,0,0.0
8.0,1.2,576,24,0,0,0,222.624415999657,25,16.0
8.0,1.2,576,24,0,0,1,238.20538658107006,23,17.391304347826086
8.0,1.2,576,24,0,1,0,222.624415999657,25,16.0
8.0,1.2,576,24,0,1,1,238.20538658107006,23,17.391304347826086
8.0,1.2,576,24,1,0,0,0.0,0,0.0
8.0,1.2,576,24,1,0,1,0.0,0,0.0
8.0,1.2,576,24,1,1,0,0.0,0,0.0
8.0,1.2,576,24,1,1,1,0.0,0,0.0
8.0,1.2,864,6,0,0,0,396.49956879795513,22,13.636363636363637
8.0,1.2,864,6,0,0,1,365.5409616562357,22,13.636363636363637
8.0,1.2,864,6,0,1,0,396.49956879795513,22,13.636363636363637
8.0,1.2,864,6,0,1,1,365.5409616562357,22,13.636363636363637
8.0,1.2,864,6,1,0,0,0.0,0,0.0
8.0,1.2,864,6,1,0,1,0.0,0,0.0
8.0,1.2,864,6,1,1,0,0.0,0,0.0
8.0,1.2,864,6,1,1,1,0.0,0,0.0
8.0,1.2,864,12,0,0,0,393.0067324860177,22,13.636363636363637
8.0,1.2,864,12,0,0,1,367.2745431081292,22,13.636363636363637
8.0,1.2,864,12,0,1,0,393.0067324860177,22,13.636363636363637
8.0,1.2,864,12,0,1,1,367.2745431081292,22,13.636363636363637
8.0,1.2,864,12,1,0,0,0.0,0,0.0
8.0,1.2,864,12,1,0,1,0.0,0,0.0
8.0,1.2,864,12,1,1,0,0.0,0,0.0
8.0,1.2,864,12,1,1,1,0.0,0,0.0
8.0,1.2,864,24,0,0,0,395.04553239969874,22,13.636363636363637
8.0,1.2,864,24,0,0,1,366.9180089936675,22,13.636363636363637
8.0,1.2,864,24,0,1,0,395.04553239969874,22,13.636363636363637
8.0,1.2,864,24,0,1,1,366.9180089936675,22,13.636363636363637
8.0,1.2,864,24,1,0,0,0.0,0,0.0
8.0,1.2,864,24,1,0,1,0.0,0,0.0
8.0,1.2,864,24,1,1,0,0.0,0,0.0
8.0,1.2,864,24,1,1,1,0.0,0,0.0
8.0,1.2,1440,6,0,0,0,932.931318695391,17,17.647058823529413
8.0,1.2,1440,6,0,0,1,495.4561146852201,17,17.647058823529413
8.0,1.2,1440,6,0,1,0,932.931318695391,17,17.647058823529413
8.0,1.2,1440,6,0,1,1,495.4561146852201,17,17.647058823529413
8.0,1.2,1440,6,1,0,0,0.0,0,0.0
8.0,1.2,1440,6,1,0,1,0.0,0,0.0
8.0,1.2,1440,6,1,1,0,0.0,0,0.0
8.0,1.2,1440,6,1,1,1,0.0,0,0.0
8.0,1.2,1440,12,0,0,0,935.1013763769927,17,17.647058823529413
8.0,1.2,1440,12,0,0,1,499.4405395868894,17,17.647058823529413
8.0,1.2,1440,12,0,1,0,935.1013763769927,17,17.647058823529413
8.0,1.2,1440,12,0,1,1,499.4405395868894,17,17.647058823529413
8.0,1.2,1440,12,1,0,0,0.0,0,0.0
8.0,1.2,1440,12,1,0,1,0.0,0,0.0
8.0,1.2,1440,12,1,1,0,0.0,0,0.0
8.0,1.2,1440,12,1,1,1,0.0,0,0.0
8.0,1.2,1440,24,0,0,0,931.1993361929198,18,16.666666666666668
8.0,1.2,1440,24,0,0,1,489.10433950736285,18,16.666666666666668
8.0,1.2,1440,24,0,1,0,931.1993361929198,18,16.666666666666668
8.0,1.2,1440,24,0,1,1,489.10433950736285,18,16.666666666666668
8.0,1.2,1440,24,1,0,0,0.0,0,0.0
8.0,1.2,1440,24,1,0,1,0.0,0,0.0
8.0,1.2,1440,24,1,1,0,0.0,0,0.0
8.0,1.2,1440,24,1,1,1,0.0,0,0.0
8.0,1.6,288,6,0,0,0,681.8850017688924,23,13.043478260869565
8.0,1.6,288,6,0,0,1,710.6560330139719,22,13.636363636363637
8.0,1.6,288,6,0,1,0,681.8850017688924,23,13.043478260869565
8.0,1.6,288,6,0,1,1,710.6560330139719,22,13.636363636363637
8.0,1.6,288,6,1,0,0,0.0,0,0.0
8.0,1.6,288,6,1,0,1,0.0,0,0.0
8.0,1.6,288,6,1,1,0,0.0,0,0.0
8.0,1.6,288,6,1,1,1,0.0,0,0.0
8.0,1.6,288,12,0,0,0,684.425320552253,23,13.043478260869565
8.0,1.6,288,12,0,0,1,708.975985422324,22,13.636363636363637
8.0,1.6,288,12,0,1,0,684.425320552253,23,13.043478260869565
8.0,1.6,288,12,0,1,1,708.975985422324,22,13.636363636363637
8.0,1.6,288,12,1,0,0,0.0,0,0.0
8.0,1.6,288,12,1,0,1,0.0,0,0.0
8.0,1.6,288,12,1,1,0,0.0,0,0.0
8.0,1.6,288,12,1,1,1,0.0,0,0.0
8.0,1.6,288,24,0,0,0,484.65788020753376,38,7.894736842105263
8.0,1.6,288,24,0,0,1,510.9999912157035,36,8.333333333333334
8.0,1.6,288,24,0,1,0,484.65788020753376,38,7.894736842105263
8.0,1.6,288,24,0,1,1,510.9999912157035,36,8.333333333333334
8.0,1.6,288,24,1,0,0,0.0,0,0.0
8.0,1.6,288,24,1,0,1,0.0,0,0.0
8.0,1.6,288,24,1,1,0,0.0,0,0.0
8.0,1.6,288,24,1,1,1,0.0,0,0.0
8.0,1.6,576,6,0,0,0,572.0389850437848,23,13.043478260869565
8.0,1.6,576,6,0,0,1,572.5118684599294,23,13.043478260869565
8.0,1.6,576,6,0,1,0,572.0389850437848,23,13.043478260869565
8.0,1.6,576,6,0,1,1,572.5118684599294,23,13.043478260869565
8.0,1.6,576,6,1,0,0,0.0,0,0.0
8.0,1.6,576,6,1,0,1,0.0,0,0.0
8.0,1.6,576,6,1,1,0,0.0,0,0.0
8.0,1.6,576,6,1,1,1,0.0,0,0.0
8.0,1.6,576,12,0,0,0,567.0956853884336,23,13.043478260869565
8.0,1.6,576,12,0,0,1,580.8757670063842,22,13.636363636363637
8.0,1.6,576,12,0,1,0,567.0956853884336,23,13.043478260869565
8.0,1.6,576,12,0,1,1,580.8757670063842,22,13.636363636363637
8.0,1.6,576,12,1,0,0,0.0,0,0.0
8.0,1.6,576,12,1,0,1,0.0,0,0.0
8.0,1.6,576,12,1,1,0,0.0,0,0.0
8.0,1.6,576,12,1,1,1,0.0,0,0.0
8.0,1.6,576,24,0,0,0,222.48991103237827,25,16.0
8.0,1.6,576,24,0,0,1,238.0708816137913,23,17.391304347826086
8.0,1.6,576,24,0,1,0,222.48991103237827,25,16.0
8.0,1.6,576,24,0,1,1,238.0708816137913,23,17.391304347826086
8.0,1.6,576,24,1,0,0,0.0,0,0.0
8.0,1.6,576,24,1,0,1,0.0,0,0.0
8.0,1.6,576,24,1,1,0,0.0,0,0.0
8.0,1.6,576,24,1,1,1,0.0,0,0.0
8.0,1.6,864,6,0,0,0,395.92843710806045,22,13.636363636363637
8.0,1.6,864,6,0,0,1,364.97078652643347,22,13.636363636363637
8.0,1.6,864,6,0,1,0,395.92843710806045,22,13.636363636363637
8.0,1.6,864,6,0,1,1,364.97078652643347,22,13.636363636363637
8.0,1.6,864,6,1,0,0,0.0,0,0.0
8.0,1.6,864,6,1,0,1,0.0,0,0.0
8.0,1.6,864,6,1,1,0,0.0,0,0.0
8.0,1.6,864,6,1,1,1,0.0,0,0.0
8.0,1.6,864,12,0,0,0,391.860252829257,22,13.636363636363637
8.0,1.6,864,12,0,0,1,366.12902001146085,22,13.636363636363637
8.0,1.6,864,12,0,1,0,391.860252829257,22,13.636363636363637
8.0,1.6,864,12,0,1,1,366.12902001146085,22,13.636363636363637
8.0,1.6,864,12,1,0,0,0.0,0,0.0
8.0,1.6,864,12,1,0,1,0.0,0,0.0
8.0,1.6,864,12,1,1,0,0.0,0,0.0
8.0,1.6,864,12,1,1,1,0.0,0,0.0
8.0,1.6,864,24,0,0,0,390.5204005121796,22,13.636363636363637
8.0,1.6,864,24,0,0,1,362.39383366624077,22,13.636363636363637
8.0,1.6,864,24,0,1,0,390.5204005121796,22,13.636363636363637
8.0,1.6,864,24,0,1,1,362.39383366624077,22,13.636363636363637
8.0,1.6,864,24,1,0,0,0.0,0,0.0
8.0,1.6,864,24,1,0,1,0.0,0,0.0
8.0,1.6,864,24,1,1,0,0.0,0,0.0
8.0,1.6,864,24,1,1,1,0.0,0,0.0
8.0,1.6,1440,6,0,0,0,931.1791561542854,17,17.647058823529413
8.0,1.6,1440,6,0,0,1,494.6003841830237,17,17.647058823529413
8.0,1.6,1440,6,0,1,0,931.1791561542854,17,17.647058823529413
8.0,1.6,1440,6,0,1,1,494.6003841830237,17,17.647058823529413
8.0,1.6,1440,6,1,0,0,0.0,0,0.0
8.0,1.6,1440,6,1,0,1,0.0,0,0.0
8.0,1.6,1440,6,1,1,0,0.0,0,0.0
8.0,1.6,1440,6,1,1,1,0.0,0,0.0
8.0,1.6,1440,12,0,0,0,933.3492807032512,17,17.647058823529413
8.0,1.6,1440,12,0,0,1,498.584809084693,17,17.647058823529413
8.0,1.6,1440,12,0,1,0,933.3492807032512,17,17.647058823529413
8.0,1.6,1440,12,0,1,1,498.584809084693,17,17.647058823529413
8.0,1.6,1440,12,1,0,0,0.0,0,0.0
8.0,1.6,1440,12,1,0,1,0.0,0,0.0
8.0,1.6,1440,12,1,1,0,0.0,0,0.0
8.0,1.6,1440,12,1,1,1,0.0,0,0.0
8.0,1.6,1440,24,0,0,0,929.7494603284572,18,16.666666666666668
8.0,1.6,1440,24,0,0,1,488.2486090051665,18,16.666666666666668
8.0,1.6,1440,24,0,1,0,929.7494603284572,18,16.666666666666668
8.0,1.6,1440,24,0,1,1,488.2486090051665,18,16.666666666666668
8.0,1.6,1440,24,1,0,0,0.0,0,0.0
8.0,1.6,1440,24,1,0,1,0.0,0,0.0
8.0,1.6,1440,24,1,1,0,0.0,0,0.0
8.0,1.6,1440,24,1,1,1,0.0,0,0.0
