time,equity,cash,event
2025-12-01 12:00:00+00:00,8278.57,786798.9906143604,exit
2025-12-01 12:00:00+00:00,8279.89,787213.9760152495,exit
2025-12-01 12:00:00+00:00,8281.59,787629.3459582627,exit
2025-12-01 12:00:00+00:00,8284.08,788045.4911904854,exit
2025-12-01 12:00:00+00:00,8286.56,788461.6364227082,exit
2025-12-01 16:00:00+00:00,8288.32,788877.0600593183,exit
2025-12-01 16:00:00+00:00,8292.82,789295.2304667536,exit
2025-12-01 20:00:00+00:00,8294.15,789710.8817262428,exit
2025-12-02 00:00:00+00:00,8295.87,790126.9294974497,exit
2025-12-02 00:00:00+00:00,8300.5,790545.8918576612,exit
2025-12-02 00:00:00+00:00,8306.26,790965.9829297025,exit
2025-12-02 00:00:00+00:00,8312.51,791386.5613755509,exit
2025-12-02 00:00:00+00:00,8319.68,791808.0589247883,exit
2025-12-02 00:00:00+00:00,8327.4,792230.1037596345,exit
2025-12-02 00:00:00+00:00,8332.38,792649.7203953568,exit
2025-12-02 00:00:00+00:00,8337.35,793069.337031079,exit
2025-12-02 00:00:00+00:00,8346.11,793492.7320839004,exit
2025-12-02 00:00:00+00:00,8357.21,793918.4765761695,exit
2025-12-02 04:00:00+00:00,8359.15,794335.1200835662,exit
2025-12-02 04:00:00+00:00,8362.84,794753.5220742447,exit
2025-12-02 04:00:00+00:00,8367.11,795172.4966097948,exit
2025-12-02 08:00:00+00:00,8368.44,795591.6917552203,exit
2025-12-02 08:00:00+00:00,8369.78,796010.8869424319,exit
2025-12-02 08:00:00+00:00,8371.11,796430.0821296435,exit
2025-12-02 16:00:00+00:00,8398.84,796875.6677536849,exit
2025-12-02 16:00:00+00:00,8429.12,797323.8112269437,exit
2025-12-02 16:00:00+00:00,8448.44,797761.6920981136,exit
2025-12-02 16:00:00+00:00,8467.77,798199.5729692834,exit
2025-12-02 16:00:00+00:00,8493.07,798643.4290979769,exit
2025-12-02 16:00:00+00:00,8522.35,799091.2649786377,exit
2025-12-02 16:00:00+00:00,8553.91,799541.3747043116,exit
2025-12-02 16:00:00+00:00,8592.36,799998.3826444059,exit
2025-12-02 20:00:00+00:00,8593.69,800418.2751270914,exit
2025-12-02 20:00:00+00:00,8595.03,800838.1676516325,exit
2025-12-02 20:00:00+00:00,8596.87,801258.5636985294,exit
2025-12-02 20:00:00+00:00,8603.75,801683.9980244412,exit
2025-12-02 20:00:00+00:00,8611.56,802110.3634272281,exit
2025-12-03 00:00:00+00:00,8612.93,802541.3535517371,exit
2025-12-03 00:00:00+00:00,8624.79,802982.83361311,exit
2025-12-03 04:00:00+00:00,8626.78,803403.3702946799,exit
2025-12-03 04:00:00+00:00,8628.15,803834.360419189,exit
2025-12-03 04:00:00+00:00,8634.8,804271.5925135036,exit
2025-12-03 08:00:00+00:00,8639.56,804705.9650625597,exit
2025-12-03 08:00:00+00:00,8644.31,805140.3376116158,exit
2025-12-03 08:00:00+00:00,8652.73,805579.9933921098,exit
2025-12-03 12:00:00+00:00,8654.11,806013.1125327303,exit
2025-12-03 12:00:00+00:00,8658.07,806448.8164150984,exit
2025-12-03 12:00:00+00:00,8666.45,806888.937085237,exit
2025-12-03 16:00:00+00:00,8667.83,807322.0562690316,exit
2025-12-03 16:00:00+00:00,8669.21,807756.0745839794,exit
2025-12-03 16:00:00+00:00,8673.43,808192.9316425858,exit
2025-12-03 16:00:00+00:00,8678.27,808630.4078471267,exit
2025-12-03 20:00:00+00:00,8680.43,809064.3061923151,exit
2025-12-03 20:00:00+00:00,8686.46,809502.9725362952,exit
2025-12-03 20:00:00+00:00,8692.49,809941.6388802753,exit
2025-12-03 20:00:00+00:00,8698.86,810381.3295430652,exit
2025-12-03 20:00:00+00:00,8716.82,810832.6168707238,exit
2025-12-04 00:00:00+00:00,8719.51,811267.0479400456,exit
2025-12-04 04:00:00+00:00,8720.91,811704.281283391,exit
2025-12-04 04:00:00+00:00,8722.3,812141.5146267365,exit
2025-12-04 04:00:00+00:00,8723.69,812578.747970082,exit
2025-12-04 04:00:00+00:00,8726.07,813016.9644403759,exit
2025-12-04 04:00:00+00:00,8729.67,813456.4101135483,exit
2025-12-04 16:00:00+00:00,8731.06,813893.7784341561,exit
2025-12-05 08:00:00+00:00,8707.94,814306.6285698201,exit
2025-12-05 08:00:00+00:00,8683.88,814719.0558440052,exit
2025-12-05 08:00:00+00:00,8685.28,815157.0034089237,exit
2025-12-05 12:00:00+00:00,8664.41,815572.6205048247,exit
2025-12-05 16:00:00+00:00,8647.22,815991.9811200268,exit
2025-12-05 16:00:00+00:00,8631.22,816412.5423437583,exit
2025-12-05 16:00:00+00:00,8615.23,816833.1035674898,exit
2025-12-06 04:00:00+00:00,8616.61,817265.2411158781,exit
2025-12-06 04:00:00+00:00,8617.98,817697.3786642664,exit
2025-12-06 04:00:00+00:00,8619.36,818129.5162126548,exit
